4,1,3,0,2,7,5,2,2,3,4,0,2,2,6,3,3,7,1,6,3,4,2,0,1,7,3,7,6,4,5,7,7,5,0,1,4,6,5,1,5,5,6,0,6,0,1,4
-89898.38092307818,-59456.3331551949,-43417.05661023338,-63220.03164530178,-94931.79260871324,-65759.74860903605,-99493.60483808575,-121911.48810523607
-89896.79394922184,-59454.94734703867,-43415.71550556606,-63218.802299356736,-94930.22798660136,-65758.45220785764,-99492.2860851629,-121910.63873894677
-89900.8172632238,-59458.6353848738,-43419.60470910129,-63222.26681974731,-94933.82661745866,-65762.0731904594,-99495.9294195091,-121913.83503840388
-89904.1700248921,-59461.71992560863,-43422.666898091666,-63225.105491293136,-94936.97821342686,-65765.06832421641,-99498.99160849949,-121916.45019250516
-89900.90667020163,-59458.76949534053,-43419.69411607911,-63222.37857846959,-94933.9607279254,-65762.16259743721,-99496.04117823139,-121914.05855584843
-89898.76090273392,-59456.89194880628,-43417.99538350051,-63220.7245493799,-94932.1055331356,-65760.3744578808,-99494.29774216388,-121912.76215467002
-89902.00190567994,-59459.86473081884,-43421.035220746424,-63223.51851743681,-94935.03361165925,-65763.23548117107,-99497.27052417643,-121915.44436400467
-89906.5169580599,-59463.99980354307,-43425.25970044848,-63227.38536922757,-94939.23573961685,-65767.25879517302,-99501.3385416673,-121918.84182916187
-89903.58887953627,-59461.451704675164,-43422.75630506949,-63225.01608431531,-94936.62058551557,-65764.73304804957,-99498.70103582156,-121916.74076518307
-89898.69384750054,-59456.89194880628,-43418.12949396724,-63220.65749414653,-94931.9043674355,-65760.24034741406,-99494.07422471933,-121912.76215467002
-89897.73272248897,-59455.84141681688,-43417.05661023338,-63219.49520343485,-94930.78678021274,-65759.1227601913,-99493.04604447438,-121911.59986395836
-89903.70063825854,-59461.3846494418,-43422.64454634721,-63224.61375291512,-94936.35236458211,-65764.4201236272,-99498.5892770993,-121916.33843378288
-89903.38771383617,-59461.250538975066,-43422.57749111384,-63224.56904942621,-94936.21825411537,-65764.33071664939,-99498.45516663256,-121916.51724773852
-89898.93971668957,-59457.02605927302,-43418.464770134065,-63220.79160461326,-94931.97142266887,-65760.26269915851,-99494.34244565279,-121913.09743083686
-89899.25264111193,-59457.45074241767,-43418.956508512085,-63221.171584269,-94932.3066988357,-65760.64267881426,-99494.81183228634,-121913.61152095933
-89906.00286793744,-59463.82098958743,-43425.30440393739,-63227.16185178302,-94938.65459426101,-65766.83411202837,-99501.02561724492,-121919.24416056207
-89904.68411501458,-59462.56929189793,-43424.11976148126,-63225.84309886016,-94937.40289657151,-65765.4706556166,-99499.72921606651,-121917.94775938366
-89900.52669054588,-59458.68008836271,-43420.31996492386,-63222.26681974731,-94933.46898954737,-65761.69321080366,-99495.9294195091,-121914.77381167101
-89900.03495216787,-59458.34481219588,-43420.09644747931,-63222.04330230276,-94933.04430640272,-65761.53674859247,-99495.75060555346,-121914.70675643763
-89903.54417604735,-59461.49640816408,-43423.136284725224,-63224.747863381854,-94936.03944015974,-65764.39777188275,-99498.72338756602,-121917.03133786099
-89903.14184464715,-59461.04937327497,-43422.71160158057,-63224.21142151493,-94935.59240527063,-65763.771923038,-99498.14224221019,-121916.40548901624
-89898.98442017847,-59457.07076276193,-43418.91180502317,-63220.65749414653,-94931.7032017354,-65760.08388520288,-99494.29774216388,-121913.20918955913
-89895.69871374354,-59453.89681504927,-43415.82726428834,-63217.52824992278,-94928.35044006711,-65756.90993749023,-99491.21320142904,-121910.34816626886
-89900.75020799044,-59458.613033129346,-43420.58818585732,-63222.06565404721,-94933.1113616361,-65761.4696933591,-99495.9294195091,-121914.48323899308
-89905.2652603704,-59463.03867853149,-43425.01383125947,-63226.357188982634,-94937.60406227161,-65765.76122829452,-99500.22095444454,-121918.57360822841
-89900.77255973489,-59458.92595755171,-43420.92346202415,-63222.55739242523,-94933.3125273362,-65761.76026603702,-99496.04117823139,-121915.01968086002
-89896.81630096631,-59455.21556797213,-43417.23542418903,-63219.003465056834,-94929.5574342677,-65758.09457994635,-99492.46489911854,-121911.86808489182
-89900.54904229034,-59458.613033129346,-43420.65524109069,-63222.24446800286,-94933.02195465827,-65761.38028638129,-99495.9294195091,-121914.95262562664
-89903.27595511389,-59461.20583548616,-43423.33745042532,-63224.41258721502,-94935.52535003726,-65763.79427478246,-99498.3881113992,-121916.80782041643
-89898.00094342243,-59456.19904472817,-43418.50947362298,-63219.62931390158,-94930.56326276819,-65758.94394623565,-99493.44837587458,-121912.35982326983
-89895.07286489879,-59453.47213190462,-43415.8496160328,-63217.23767724487,-94927.79164645573,-65756.35114387884,-99490.76616653994,-121910.23640754657
-89897.53155678888,-59455.70730635015,-43418.08479047833,-63219.36109296812,-94930.04917264571,-65758.58631832436,-99493.09074796329,-121912.33747152537
-89903.3653620917,-59461.27289071953,-43423.67272659215,-63224.524345937294,-94935.57005352617,-65763.90603350474,-99498.5892770993,-121917.23250356108
-89901.37605683519,-59459.46239941865,-43421.92929052464,-63222.95972382543,-94933.7595622253,-65762.20730092614,-99496.82348928732,-121915.73493668258
-89897.59861202224,-59455.930823794704,-43418.464770134065,-63219.718720879406,-94930.18328311245,-65758.76513228001,-99493.35896889675,-121912.85156164785
-89900.88431845717,-59459.14947499627,-43421.77282831345,-63222.870316847606,-94933.3572308251,-65761.89437650375,-99496.57762009831,-121916.18197157168
-89905.51112955943,-59463.26219597604,-43425.90790103768,-63226.625409916094,-94937.49230354933,-65765.85063527235,-99500.66798933364,-121919.46767800662
-89903.3206586028,-59461.16113199725,-43423.78448531443,-63224.56904942621,-94935.30183259271,-65763.74957129355,-99498.54457361039,-121917.54542798347
-89898.55973703382,-59456.89194880628,-43419.49295037901,-63220.65749414653,-94930.92089067947,-65759.59214682486,-99494.34244565279,-121913.99150061507
-89898.31386784482,-59456.62372787282,-43419.40354340119,-63220.43397670198,-94930.69737323491,-65759.3686293803,-99494.1859834416,-121913.92444538171
-89903.38771383617,-59461.27289071953,-43424.0974097368,-63224.65845640403,-94935.2571291038,-65763.771923038,-99498.65633233266,-121917.81364891693
-89903.49947255844,-59461.474056419625,-43424.20916845908,-63224.79256687076,-94935.36888782607,-65763.88368176027,-99498.81279454385,-121917.94775938366
-89897.73272248897,-59456.087286005895,-43418.91180502317,-63219.69636913495,-94929.9597656679,-65758.6757253022,-99493.40367238566,-121913.25389304804
-89897.33039108878,-59455.77436158352,-43418.64358408971,-63219.49520343485,-94929.51273077879,-65758.42985611319,-99493.20250668556,-121913.20918955913
-89901.93485044657,-59459.86473081884,-43422.84571204731,-63223.362055225625,-94933.60310001411,-65762.38611488177,-99497.3822828987,-121916.71841343862
-89903.7676934919,-59461.54111165299,-43424.65620334819,-63224.971380826406,-94935.48064654836,-65764.10719920482,-99499.0363119884,-121918.28303555048
-89900.54904229034,-59458.56832964043,-43421.750476568996,-63222.155061025034,-94932.5078645358,-65761.20147242564,-99496.01882648694,-121915.95845412713
-89898.80560622283,-59456.95900403965,-43420.23055794604,-63220.769252868806,-94930.8538354461,-65759.61449856931,-99494.47655611951,-121914.77381167101
-89903.47712081399,-59461.3846494418,-43424.745610326005,-63224.99373257086,-94935.2571291038,-65763.88368176027,-99498.85749803275,-121918.64066346177
-89908.10393191624,-59465.89970182177,-43429.12655223925,-63229.307619250736,-94939.63807101705,-65768.19756844016,-99503.21608820155,-121922.70868095264
-89902.49364405795,-59460.64704187478,-43423.96329927007,-63224.21142151493,-94934.38541107005,-65763.05666721544,-99498.09753872128,-121918.08186985039
-89899.52086204539,-59457.87542556232,-43421.21403470207,-63221.663322647015,-94931.50203603531,-65760.4191613697,-99495.39297764219,-121915.84669540486
-89901.10783590173,-59459.23888197409,-43422.62219460275,-63222.84796510315,-94932.86549244709,-65761.64850731475,-99496.77878579841,-121916.85252390534
-89905.44407432605,-59463.351602953866,-43426.73491558253,-63226.625409916094,-94936.88880644905,-65765.51535910551,-99500.71269282255,-121920.31704429592
-89901.55487079083,-59459.708268607654,-43423.225691703046,-63223.22794475889,-94933.26782384727,-65761.93907999266,-99497.04700673188,-121917.16544832772
-89897.77742597788,-59456.1319894948,-43419.80587480139,-63219.919886579504,-94929.69154473444,-65758.54161483546,-99493.56013459685,-121914.23736980408
-89901.19724287954,-59459.52945465201,-43423.11393298077,-63223.11618603661,-94932.97725116936,-65761.84967301485,-99496.95759975405,-121917.38896577228
-89908.97564994999,-59466.92788206672,-43430.46765690657,-63230.201689028945,-94940.37567858407,-65768.97987949608,-99504.2889719354,-121923.96037864214
-89905.6228882817,-59463.66452737624,-43427.338412682824,-63227.16185178302,-94937.08997214914,-65765.80593178344,-99500.98091375601,-121920.98759662958
-89900.68315275708,-59459.015364529536,-43422.801008558396,-63222.84796510315,-94932.35140232461,-65761.4249898702,-99496.55526835386,-121917.07604134991
-89901.97955393548,-59460.37882094131,-43424.16446497017,-63224.14436628156,-94933.67015524747,-65762.69903930415,-99497.94107651009,-121918.43949776168
-89907.47808307149,-59465.34090821039,-43429.32771793935,-63228.726473894894,-94938.78870472775,-65767.43760912867,-99502.90316377916,-121922.70868095264
-89904.28178361438,-59462.25636747556,-43426.33258418233,-63225.64193316006,-94935.72651573736,-65764.33071664939,-99499.72921606651,-121919.64649196227
-89900.07965565678,-59458.41186742925,-43422.532787624936,-63222.17741276949,-94931.72555347986,-65760.6203270698,-99495.90706776465,-121916.49489599407
-89899.92319344559,-59458.2330534736,-43422.3986771582,-63222.155061025034,-94931.52438777976,-65760.55327183644,-99495.75060555346,-121916.65135820526
-89903.83474872528,-59461.876387819815,-43425.952604526596,-63225.306656993234,-94935.0112599148,-65763.86133001582,-99499.25982943295,-121919.46767800662
-89904.6170597812,-59462.54694015348,-43426.73491558253,-63226.021912815806,-94935.72651573736,-65764.55423409394,-99499.95273351106,-121920.13823034028
-89899.87848995668,-59458.07659126241,-43422.42102890266,-63221.97624706939,-94931.36792556857,-65760.32975439189,-99495.59414334228,-121916.45019250516
-89897.68801900007,-59456.17669298372,-43420.52113062396,-63220.053997046234,-94929.1551028675,-65758.40750436873,-99493.67189331913,-121914.81851515992
-89902.62775452468,-59460.7364488526,-43425.12558998175,-63224.30082849274,-94933.73721048085,-65762.78844628196,-99498.14224221019,-121918.68536695068
-89905.57818479279,-59463.57512039842,-43428.03131676094,-63226.983037827384,-94936.64293726003,-65765.49300736106,-99501.02561724492,-121921.09935535186
-89902.42658882459,-59460.825855830415,-43425.32675568185,-63224.45729070393,-94933.87132094757,-65762.81079802642,-99498.231649188,-121919.02064311752
-89901.48781555747,-59460.04354477448,-43424.56679637037,-63223.83144185918,-94933.04430640272,-65762.16259743721,-99497.56109685435,-121918.73007043959
-89903.58887953627,-59461.85403607536,-43426.444342904615,-63225.39606397106,-94934.74303898132,-65763.86133001582,-99499.37158815523,-121920.07117510692
-89904.84057722575,-59462.81516108694,-43427.36076442728,-63226.13367153808,-94935.81592271518,-65764.55423409394,-99500.26565793344,-121920.47350650711
-89900.90667020163,-59459.14947499627,-43423.851540547796,-63222.78090986978,-94932.12788488006,-65761.0673619589,-99496.68937882059,-121917.50072449456
-89896.88335619967,-59455.43908541669,-43420.20820620158,-63219.24933424585,-94928.35044006711,-65757.4687311016,-99493.02369272993,-121914.39383201527
-89899.74437948994,-59458.07659126241,-43422.82336030285,-63221.685674391476,-94930.89853893501,-65759.9721264806,-99495.6835503201,-121916.69606169417
-89904.32648710329,-59462.18931224219,-43426.98078477154,-63225.574877926694,-94935.0559634037,-65763.9730887381,-99499.75156781096,-121920.11587859583
-89900.8172632238,-59458.92595755171,-43423.76213356997,-63222.445633702955,-94931.81496045769,-65760.70973404762,-99496.4882131205,-121917.38896577228
-89895.94458293254,-59454.4332569162,-43419.42589514564,-63218.13174702308,-94927.23285284435,-65756.3734956233,-99491.95080899607,-121913.56681747042
-89896.30221084383,-59454.76853308303,-43419.76117131247,-63218.422319701,-94927.52342552226,-65756.68642004566,-99492.39784388518,-121913.72327968161
-89900.92902194608,-59459.015364529536,-43423.96329927007,-63222.289171491764,-94931.6584982465,-65760.6203270698,-99496.51056486495,-121917.12074483882
-89897.01746666641,-59455.12616099432,-43420.25290969049,-63218.6234854011,-94927.83634994464,-65756.79817876795,-99492.733120052,-121913.54446572596
-89891.27306834138,-59449.717038836134,-43414.888491021215,-63213.5719911542,-94922.36017255309,-65751.61257405432,-99487.41340487164,-121908.91765462371
-89891.22836485248,-59449.5829283694,-43414.77673229894,-63213.41552894301,-94922.18135859745,-65751.50081533204,-99487.25694266045,-121908.73884066807
-89899.87848995668,-59457.85307381786,-43423.0468777474,-63221.05982554673,-94930.47385579036,-65759.45803635813,-99495.4376811311,-121916.2266750606
-89899.99024867897,-59458.07659126241,-43423.27039519196,-63221.260991246825,-94930.652669746,-65759.63685031376,-99495.59414334228,-121916.49489599407
-89894.17879512058,-59452.60041387087,-43417.88362477823,-63216.23184874438,-94925.1094371211,-65754.2724316445,-99490.229724673,-121911.80102965845
-89896.63748701067,-59455.14851273877,-43420.45407539059,-63218.869354590104,-94927.56812901118,-65756.8205305124,-99492.91193400764,-121914.59499771537
-89902.62775452468,-59460.758800597054,-43426.086714993326,-63224.054959303736,-94933.156065125,-65762.3190596484,-99498.3881113992,-121919.37827102879
-89902.00190567994,-59459.931786052206,-43425.32675568185,-63223.22794475889,-94932.3066988357,-65761.44734161465,-99497.51639336544,-121918.50655299504
-89896.50337654393,-59454.79088482748,-43420.31996492386,-63218.46702318991,-94927.14344586653,-65756.48525434558,-99492.44254737408,-121914.08090759288
-89894.62583000968,-59453.11450399334,-43418.64358408971,-63216.90240107804,-94925.44471328793,-65754.7641700225,-99490.81087002884,-121912.76215467002
-89899.18558587857,-59457.29428020648,-43422.868063791764,-63220.7245493799,-94929.5574342677,-65758.76513228001,-99494.8788875197,-121916.24902680506
-89900.72785624598,-59458.657736618254,-43424.23152020354,-63221.93154358048,-94930.89853893501,-65760.12858869179,-99496.19764044258,-121917.23250356108
-89895.94458293254,-59454.276794705016,-43419.939985268116,-63217.86352608962,-94926.49524527733,-65755.85940550083,-99491.90610550715,-121913.58916921487
-89893.77646372038,-59452.35454468185,-43418.01773524496,-63216.20949699992,-94924.48358827634,-65753.95950722213,-99490.05091071737,-121912.18100931418
-89897.62096376669,-59455.86376856134,-43421.59401435781,-63219.51755517931,-94927.94810866691,-65757.33462063488,-99493.49307936348,-121915.1761430712
-89901.84544346874,-59459.797675585476,-43425.57262487085,-63223.138537781066,-94931.9043674355,-65761.20147242564,-99497.42698638761,-121918.52890473949
-89898.69384750054,-59457.02605927302,-43422.84571204731,-63220.56808716871,-94929.13275112305,-65758.45220785764,-99494.67772181961,-121916.38313727178
-89895.65401025463,-59454.32149819392,-43420.275261434945,-63218.04234004526,-94926.31643132168,-65755.85940550083,-99491.9284572516,-121914.25972154853
-89899.87848995668,-59458.30010870697,-43424.23152020354,-63221.886840091574,-94930.22798660136,-65759.7709607805,-99495.97412299801,-121917.97011112812
-89903.54417604735,-59461.474056419625,-43427.51722663847,-63224.70315989294,-94933.46898954737,-65762.78844628196,-99499.10336722176,-121920.40645127374
-89899.81143472332,-59458.031887773504,-43424.11976148126,-63221.50686043583,-94930.04917264571,-65759.39098112476,-99495.66119857565,-121917.52307623901
-89893.93292593157,-59452.5333586375,-43418.665935834164,-63216.34360746665,-94924.46123653189,-65754.00421071103,-99490.229724673,-121912.69509943666
-89895.18462362107,-59453.53918713799,-43419.87293003475,-63217.349435967146,-94925.44471328793,-65755.09944618934,-99491.34731189578,-121913.61152095933
-89902.62775452468,-59460.60233838586,-43426.77961907144,-63223.87614534809,-94932.4631610469,-65761.80496952594,-99498.27635267691,-121919.75825068454
-89901.28664985737,-59459.32828895191,-43425.63968010422,-63222.66915114751,-94931.16675986849,-65760.53092009199,-99497.00230324296,-121918.73007043959
-89896.19045212156,-59454.52266389402,-43421.124627724246,-63218.35526446763,-94926.42819004395,-65755.99351596755,-99492.35314039626,-121914.81851515992
-89896.21280386602,-59454.545015638476,-43421.10227597979,-63218.377616212085,-94926.27172783276,-65755.99351596755,-99492.44254737408,-121914.84086690437
-89902.7171615025,-59460.7364488526,-43427.29370919392,-63224.054959303736,-94932.39610581352,-65761.93907999266,-99498.54457361039,-121920.09352685137
-89902.31483010232,-59460.3341174524,-43426.89137779372,-63223.60792441463,-94932.01612615779,-65761.51439684801,-99498.05283523236,-121919.73589894008
-89896.97276317749,-59455.34967843887,-43421.99634575801,-63219.09287203466,-94926.98698365534,-65756.68642004566,-99493.11309970774,-121915.60082621586
-89896.16810037711,-59454.6344226163,-43421.325793424345,-63218.48937493437,-94926.1599691105,-65756.06057120093,-99492.57665784081,-121915.1761430712
-89901.46546381302,-59459.55180639646,-43426.153770226694,-63222.98207556988,-94931.0102976573,-65760.6203270698,-99497.35993115425,-121919.13240183979
-89903.99121093645,-59462.032850031006,-43428.679517350145,-63225.306656993234,-94933.49134129184,-65762.96726023761,-99499.79627129989,-121921.47933500759
-89898.73855098947,-59457.1825214842,-43423.985651014526,-63220.88101159108,-94928.7527714673,-65758.34044913536,-99495.01299798644,-121917.54542798347
-89895.22932710998,-59453.785056327,-43420.632889346234,-63217.66236038952,-94925.22119584336,-65755.07709444489,-99491.6825880626,-121914.57264597091
-89900.50433880143,-59458.72479185162,-43425.59497661531,-63222.289171491764,-94930.11622787909,-65759.81566426941,-99496.57762009831,-121918.88653265078
-89905.15350164814,-59463.15043725377,-43430.02062201746,-63226.357188982634,-94934.5642250257,-65764.04014397146,-99500.89150677819,-121922.86514316383
-89902.42658882459,-59460.80350408596,-43427.74074408302,-63224.41258721502,-94932.19494011342,-65761.8720247593,-99498.72338756602,-121921.25581756304
-89897.64331551114,-59456.31080345045,-43423.359802169776,-63220.29986623525,-94927.67988773345,-65757.51343459051,-99494.2306869305,-121917.29955879446
-89899.85613821223,-59458.25540521806,-43425.30440393739,-63221.886840091574,-94929.5574342677,-65759.30157414694,-99496.1305852092,-121918.66301520623
-89906.22638538199,-59464.133914009806,-43431.27231970696,-63227.36301748312,-94935.43594305945,-65764.91186200522,-99501.9867422565,-121923.89332340877
-89902.7171615025,-59461.02702153051,-43428.23248246103,-63224.524345937294,-94932.37375406906,-65761.8273212704,-99498.96925675504,-121921.41227977423
-89898.9173649451,-59457.5848528844,-43424.79031381492,-63221.48450869138,-94928.79747495621,-65758.63102181329,-99495.52708810891,-121918.61831171732
-89900.70550450153,-59459.037716274,-43426.33258418233,-63222.89266859206,-94930.22798660136,-65760.15094043624,-99497.02465498741,-121919.84765766237
-89908.5733185498,-59466.39144019979,-43433.708659852586,-63229.75465413984,-94937.62641401606,-65767.19173993966,-99504.17721321312,-121926.39671878777
-89904.4158940811,-59462.59164364239,-43429.998270273005,-63226.13367153808,-94933.82661745866,-65763.39194338226,-99500.35506491126,-121923.04395711947
-89897.46450155551,-59456.17669298372,-43423.717430081066,-63220.16575576851,-94927.29990807771,-65757.15580667923,-99494.05187297486,-121917.43366926118
-89898.02329516689,-59456.511969150546,-43424.0974097368,-63220.344569724155,-94927.63518424454,-65757.4687311016,-99494.47655611951,-121917.67953845019
-89903.07478941379,-59461.09407676388,-43428.523055138954,-63224.390235470564,-94932.15023662451,-65761.71556254811,-99498.90220152166,-121921.21111407413
-89902.62775452468,-59460.848207574876,-43428.2995376944,-63224.122014537104,-94931.97142266887,-65761.44734161465,-99498.5892770993,-121921.21111407413
-89898.22446086699,-59456.847245317374,-43424.499741137,-63220.54573542425,-94927.903405178,-65757.6698968017,-99494.67772181961,-121918.10422159484
-89897.39744632214,-59455.84141681688,-43423.583319614336,-63219.65166564604,-94926.87522493306,-65756.75347527904,-99493.85070727476,-121917.25485530554
-89904.55000454784,-59462.47988492011,-43430.1994359731,-63225.84309886016,-94933.5136930363,-65763.14607419325,-99500.44447188909,-121922.93219839719
-89904.4158940811,-59462.45753317566,-43430.02062201746,-63225.68663664897,-94933.40193431401,-65762.94490849315,-99500.3327131668,-121922.82043967492
-89897.88918470017,-59456.31080345045,-43424.052706247894,-63220.053997046234,-94927.23285284435,-65757.13345493478,-99494.25303867496,-121917.67953845019
-89896.16810037711,-59454.72382959412,-43422.510435880475,-63218.6234854011,-94925.51176852129,-65755.63588805628,-99492.733120052,-121916.40548901624
-89902.58305103578,-59460.71409710814,-43428.523055138954,-63224.16671802601,-94931.52438777976,-65761.35793463684,-99498.61162884375,-121921.59109372988
-89905.57818479279,-59463.686879120694,-43431.473485407056,-63226.87127910511,-94934.43011455896,-65764.1742544382,-99501.56205911185,-121924.20624783114
-89900.05730391233,-59458.523626151524,-43426.3996394157,-63222.088005791666,-94929.22215810086,-65759.18981542466,-99496.44350963159,-121919.84765766237
-89897.84448121124,-59456.40021042827,-43424.38798241472,-63220.27751449079,-94927.12109412206,-65757.2675654015,-99494.47655611951,-121918.30538729494
-89902.89597545814,-59461.16113199725,-43429.1489039837,-63224.72551163739,-94931.81496045769,-65761.8720247593,-99499.2821811774,-121922.41810827472
-89906.89693771565,-59464.98328029911,-43432.94870054111,-63228.19003202797,-94935.6147570151,-65765.40360038324,-99502.992570757,-121925.65911122074
-89902.53834754687,-59460.93761455269,-43428.947738283605,-63224.50199419284,-94931.61379475759,-65761.4696933591,-99498.94690501058,-121922.30634955244
-89899.52086204539,-59458.18834998469,-43426.31023243788,-63222.06565404721,-94928.79747495621,-65758.9662979801,-99496.26469567594,-121920.24998906255
-89903.3206586028,-59461.71992560863,-43429.864159806275,-63225.32900873769,-94932.28434709125,-65762.2743561595,-99499.79627129989,-121923.3792332863
-89908.99800169445,-59466.972585555624,-43435.11681975327,-63230.15698554004,-94937.49230354933,-65767.25879517302,-99504.91482078015,-121927.76017519954
-89904.03591442537,-59462.27871922001,-43430.46765690657,-63225.75369188234,-94932.84314070262,-65762.65433581524,-99500.22095444454,-121923.55804724194
-89899.36439983422,-59457.87542556232,-43426.153770226694,-63221.819784858206,-94928.43984704494,-65758.519263091,-99495.99647474248,-121920.026471618
-89901.84544346874,-59460.24471047458,-43428.54540688341,-63223.96555232591,-94930.67502149046,-65760.88854800326,-99498.3881113992,-121922.26164606353
-89907.23221388248,-59465.34090821039,-43433.5521976414,-63228.54765993925,-94935.72651573736,-65765.58241433887,-99503.2831434349,-121926.3296635544
-89906.40519933763,-59464.82681808792,-43433.03810751893,-63228.100625050145,-94935.0559634037,-65765.04597247195,-99502.67964633461,-121925.99438738757
-89901.62192602419,-59460.423524430225,-43428.79127607242,-63224.16671802601,-94930.67502149046,-65760.88854800326,-99498.3881113992,-121922.48516350808
-89899.43145506758,-59458.12129475133,-43426.6008051158,-63221.86448834711,-94928.41749530048,-65758.65337355774,-99496.2870474204,-121920.27234080702
-89903.00773418043,-59461.250538975066,-43429.68534585063,-63224.45729070393,-94931.47968429085,-65761.49204510356,-99499.2821811774,-121922.41810827472
-89901.82309172429,-59460.132951752305,-43428.61246211678,-63223.339703481164,-94930.3620970681,-65760.3744578808,-99498.14224221019,-121921.36757628532
-89896.43632131057,-59455.10380924986,-43423.76213356997,-63218.91405807902,-94925.400009799,-65755.61353631181,-99493.1801549411,-121917.23250356108
-89895.38578932117,-59454.07562900492,-43422.75630506949,-63217.88587783407,-94924.26007083179,-65754.58535606688,-99492.17432644063,-121916.47254424961
-89903.67828651408,-59461.92109130873,-43430.6017673733,-63225.35136048214,-94932.03847790224,-65762.20730092614,-99500.0868439778,-121923.49099200858
-89904.92998420358,-59463.083382020406,-43431.8534650628,-63226.46894770491,-94933.26782384727,-65763.30253640444,-99501.22678294501,-121924.51917225352
-89898.73855098947,-59457.36133543985,-43426.220825460055,-63221.171584269,-94927.59048075564,-65757.73695203506,-99495.59414334228,-121919.62414021781
-89896.27985909938,-59455.0814575054,-43423.8962440367,-63218.93640982347,-94925.13178886555,-65755.50177758954,-99493.1354514522,-121917.56777972792
-89901.04078066837,-59459.372992440825,-43428.23248246103,-63222.84796510315,-94929.33391682315,-65759.63685031376,-99497.42698638761,-121921.25581756304
-89902.82892022478,-59460.95996629715,-43429.77475282845,-63224.16671802601,-94930.92089067947,-65761.08971370336,-99498.99160849949,-121922.37340478582
-89896.86100445522,-59455.39438192778,-43424.343278925815,-63218.93640982347,-94925.3553063101,-65755.63588805628,-99493.42602413011,-121917.52307623901
-89895.11756838771,-59453.986222027095,-43422.97982251404,-63217.818822600704,-94923.94714640941,-65754.29478338895,-99492.06256771834,-121916.76311692753
-89900.8172632238,-59459.46239941865,-43428.321889438856,-63222.89266859206,-94929.3115650787,-65759.61449856931,-99497.47168987653,-121921.63579721878
-89902.89597545814,-59461.20583548616,-43430.06532550637,-63224.390235470564,-94930.96559416839,-65761.08971370336,-99499.0810154773,-121922.73103269709
-89898.58208877828,-59457.04841101747,-43426.06436324887,-63220.59043891316,-94926.89757667751,-65757.15580667923,-99495.0353497309,-121919.35591928434
-89893.35178057573,-59452.19808247067,-43421.39284865771,-63215.96362781092,-94922.06959987518,-65752.39488511025,-99490.29677990638,-121915.08673609338
-89895.85517595473,-59454.38855342729,-43423.69507833661,-63218.04234004526,-94924.26007083179,-65754.63005955578,-99492.66606481864,-121916.98663437208
-89903.90180395864,-59462.09990526437,-43431.29467145141,-63225.26195350432,-94931.83731220214,-65762.0731904594,-99500.1315474667,-121923.87097166432
-89901.55487079083,-59459.97648954111,-43429.26066270598,-63223.38440697008,-94929.73624822334,-65759.99447822505,-99498.05283523236,-121922.08283210789
-89895.45284455453,-59454.2320912161,-43423.60567135879,-63218.04234004526,-94923.99184989833,-65754.33948687786,-99492.35314039626,-121917.07604134991
