7.4814 	INFO 	Loaded monitor calibration from ['2025_01_16 16:08']
11.4803 	EXP 	Created triangle6 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=True, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='triangle6', opacity=1, ori=225.0, pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4815 	EXP 	Created triangle7 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, draggable=True, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='triangle7', opacity=1, ori=270.0, pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4830 	EXP 	Created triangle8 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-9.0, draggable=True, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='triangle8', opacity=1, ori=315.0, pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4860 	EXP 	Created cursor = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-99.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([ 1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([ 1., -1., -1.]), lineWidth=1.0, name='cursor', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.0125, 0.0125]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4886 	EXP 	Created target0 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target0', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4912 	EXP 	Created target1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target1', opacity=0.5, ori=0.0, pos=array([0.125, 0.125]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4942 	EXP 	Created target2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target2', opacity=0.5, ori=0.0, pos=array([0.25, 0.25]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4969 	EXP 	Created target3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target3', opacity=0.5, ori=0.0, pos=array([0.375, 0.375]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.4994 	EXP 	Created target4 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target4', opacity=0.5, ori=0.0, pos=array([0.5, 0.5]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.5024 	EXP 	Created target5 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target5', opacity=0.5, ori=0.0, pos=array([0.625, 0.625]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.5051 	EXP 	Created target6 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target6', opacity=0.5, ori=0.0, pos=array([0.75, 0.75]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.5082 	EXP 	Created target7 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-10, draggable=False, fillColor=array([-1,  1,  0]), fillColorSpace='rgb', fillRGB=array([-1,  1,  0]), interpolate=True, lineColor=array([-1.,  1.,  0.]), lineColorSpace='rgb', lineRGB=array([-1,  1,  0]), lineWidth=1.0, name='target7', opacity=0.5, ori=0.0, pos=array([0.875, 0.875]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0827 	INFO 	saved data to C:\Users\legions\Documents\Davis\Neurotech Club\NeuroVision\data/079445_seizuremachine_2025-01-31_16h41.28.149.psydat
0.0839 	INFO 	saved data to 'C:\\Users\\legions\\Documents\\Davis\\Neurotech Club\\NeuroVision\\data/079445_seizuremachine_2025-01-31_16h41.28.149.csv'
